수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
HR1021041212,2004200,PEMA063041501,계획,10000,2380,23800000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1021041217,2004300,PEMA033046500,계획,5000,2381,11905000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
HR1021041220,2004400,PEMA013043200,계획,10000,2382,23820000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1021041223,2004500,PEMA023024801,계획,8000,2383,19064000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,8000,완료,20000,태안,N,
HR1021041224,2004600,PEMA013089230,계획,10000,2384,23840000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1021041225,2004700,PEMA013060100,계획,10000,2385,23850000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1021041228,2004800,PEMA13031400,계획,10000,2386,23860000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1521041209,2004901,PEMA013120100,계획,10000,2387,23870000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1521041215,2005000,PEMA023104400,계획,10000,2388,23880000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1521041218,2005100,PEMA053046500,계획,7000,2389,16723000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
HR1521041227,2005200,PEMA023031800,계획,10000,2390,23900000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
HR1521041229,2005300,PEMA013046101,계획,5000,2391,11955000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
HR1521041230,2005400,PEMA013046101,계획,5000,2392,11960000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
PCM221041213,2005500,PEMA063061300,계획,3000,2393,7179000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,3000,완료,20000,태안,N,
PCMB21041214,2005600,PEMA073061300,계획,3000,2394,7182000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,3000,완료,20000,태안,N,
PR2021041102,2005700,PEMA023901510,계획,10000,2395,23950000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
SR2021041222,2005800,PEMA053041502,계획,6000,2396,14376000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,6000,완료,20000,태안,N,
SR2021041231,2005900,PEMA053062006,계획,7000,2397,16779000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
SR2A21041221,2006000,PEMA043043200,계획,7000,2398,16786000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
SR3F21041232,2006100,PEMA023035303,계획,5000,2399,11995000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
500F21041305,2006200,PEMA023058600,계획,15000,2400,36000000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
580F21041311,2006300,PEMA043090700,계획,15000,2401,36015000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
580F21041317,2006400,PEMA023098200,계획,20000,2402,48040000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
AE21041314,2006500,SSA013082500,계획,10000,2403,24030000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
CSA521041322,2006600,PEMA063057600,계획,10000,2404,24040000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
CSA521041339,2006606,PEMA033035303,계획,11000,2405,26455000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,11000,완료,20000,태안,N,
CSA521041346,2006609,PEMA013103801,계획,10000,2406,24060000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041234,2006612,PEMA013089220,계획,8000,2407,19256000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,8000,완료,20000,태안,N,
HR1021041309,2006700,PEMA013082500,계획,10000,2408,24080000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041310,2006800,PEMA013125500,계획,10000,2409,24090000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041320,2006900,PEMA013058602,계획,6000,2410,14460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,6000,완료,20000,태안,N,
HR1021041323,2007000,PEMA013048523,계획,5000,2411,12055000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
HR1021041326,2007100,PEMA013114400,계획,10000,2412,24120000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041327,2007200,PEMA033009000,계획,10000,2413,24130000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041329,2007302,PEMA023109400,계획,5000,2414,12070000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
HR1021041335,2007400,PEMA013112900,계획,10000,2415,24150000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041337,2007500,PEMA023046501,계획,10000,2416,24160000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1021041343,2007600,PEMA043077300,계획,10000,2417,24170000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1521041233,2007700,PEMA033117000,계획,5000,2418,12090000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
HR1521041306,2007800,PEMA023031800,계획,10000,2419,24190000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1521041318,2001102,PEMA033023500,계획,10000,2420,24200000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
HR1521041321,2001200,PEMA023125200,계획,8000,2421,19368000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,8000,완료,20000,태안,N,
HR1521041332,2001300,PEMA033030500,계획,11000,2422,26642000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,11000,완료,20000,태안,N,
PR1021041307,2001400,PEMA013024804,계획,20000,2423,48460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
PR1021041316,2001500,PEMA013033510,계획,15000,2424,36360000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
PR1021041328,2001600,PEMA023033303,계획,10000,2425,24250000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
PR1021041328,2001700,PEMA023033303,계획,5000,2426,12130000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
PR1021041334,2001800,PEMA013024804,계획,15000,2427,36405000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
PR1021041334,2002000,PEMA013024804,계획,5000,2428,12140000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
PR2021041308,2002100,PEMA013048000,계획,5000,2429,12145000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
PR2021041319,2002200,PEMA013130400,계획,1000,2430,2430000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,1000,완료,20000,태안,N,
SN4021041216,2002300,TSN4012043601,계획,5000,2431,12155000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
SN4021041315,2002400,TSN4012016102,계획,10000,2432,24320000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
SN4021041344,2002500,TSN4012000305,계획,5000,2433,12165000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
SN4021041345,2002600,TSN4012057801,계획,2000,2434,4868000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000,완료,20000,태안,N,
SR2021041330,2002700,PEMA383048200,계획,9000,2435,21915000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,9000,완료,20000,태안,N,
SR2021041331,2002800,PEMA373048200,계획,10000,2436,24360000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
SR2021041340,2002900,PEMA033043200,계획,7000,2437,17059000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
SR2021041341,2003000,PEMA043062000,계획,7000,2438,17066000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
SR2021041342,2003100,PEMA043062007,계획,7000,2439,17073000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
SR3F21041333,2003200,PEMA063030500,계획,3000,2440,7320000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,3000,완료,20000,태안,N,
580F21041414,2003300,PEMA023098200,계획,20000,2441,48820000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
580F21041416,2003400,PEMA033040000,계획,20000,2442,48840000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
580F21041448,2003500,PEMA013126200,계획,20000,2443,48860000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
CSA421041420,2003600,PEMA013109600,계획,10000,2444,24440000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA421041445,2003700,PEMA033030400,계획,10000,2445,24450000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA521041312,2003800,PEMA063069401,계획,10000,2446,24460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
CSA521041336,2003900,PEMA013130300,계획,10000,2447,24470000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
CSA521041338,2004000,PEMA023054400,계획,2000,2448,4896000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000,완료,20000,태안,N,
CSA521041428,2004100,PEMA013021700,계획,10000,2449,24490000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA521041432,2004104,PEMA033035303,계획,7000,2450,17150000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
CSA521041434,2004200,PEMA013111300,계획,10000,2451,24510000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA521041435,2004300,PEMA023001000,계획,10000,2452,24520000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA521041436,2004400,PEMA023007400,계획,10000,2453,24530000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
CSA521041444,2004500,PEMA023035315,계획,8000,2454,19632000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000,완료,20000,태안,N,
CSA521041447,2004600,PEMA013125600,계획,10000,2455,24550000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041410,2004700,PEMA013049303,계획,7000,2456,17192000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
HR1021041411,2004800,PEMA013118500,계획,10000,2457,24570000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041413,2004901,PEMA013131100,계획,10000,2458,24580000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041415,2005000,PEMA023121400,계획,5000,2459,12295000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
HR1021041417,2005100,PEMA013002700,계획,10000,2460,24600000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041422,2005200,PEMA033088300,계획,7000,2461,17227000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
HR1021041423,2005300,PEMA033088300,계획,5000,2462,12310000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
HR1021041426,2005400,PEMA013119500,계획,10000,2463,24630000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041427,2005500,PEMA053049403,계획,7000,2464,17248000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
HR1021041429,2005600,PEMA013035308,계획,5000,2465,12325000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
HR1021041433,2005700,PEMA353048300,계획,7000,2466,17262000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
HR1021041437,2005800,PEMA023024801,계획,8000,2467,19736000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,8000,완료,20000,태안,N,
HR1021041438,2005900,PEMA033009000,계획,10000,2468,24680000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041441,2006000,PEMA013039505,계획,7000,2469,17283000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,7000,완료,20000,태안,N,
HR1021041443,2006100,PEMA013087700,계획,10000,2470,24700000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041446,2006200,PEMA023041503,계획,10000,2471,24710000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041450,2006300,PEMA013052401,계획,2000,2472,4944000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,2000,완료,20000,태안,N,
HR1021041451,2006400,PEMA013052401,계획,4000,2473,9892000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,4000,완료,20000,태안,N,
HR1521041418,2006500,PEMA023114700,계획,5000,2474,12370000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
HR1521041424,2006600,PEMA353022500,계획,10000,2475,24750000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1521041442,2006606,PEMA023126700,계획,10000,2476,24760000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1S21041453,2006609,PEMA043078010,계획,10000,2477,24770000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
PCM221041324,2006612,PEMA063061300,계획,5000,2478,12390000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
PCMB21041325,2006700,PEMA073061300,계획,5000,2479,12395000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
PR1021041408,2006800,PEMA023129801,계획,22000,2480,54560000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,22000,완료,20000,태안,N,
PR1021041408,2006900,PEMA023129801,계획,3000,2481,7443000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000,완료,20000,태안,N,
PR1021041409,2007000,PEMA013033302,계획,15000,2482,37230000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000,완료,20000,태안,N,
PR2021041421,2007100,PEMA023024804,계획,10000,2483,24830000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
SN4021041440,2007200,TSN4012043602,계획,10000,2484,24840000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
SR2021041419,2007302,PEMA013035700,계획,10000,2485,24850000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
SR2021041425,2007400,PEMA03087900,계획,6000,2486,14916000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,6000,완료,20000,태안,N,
SR3F21041452,2007500,PEMA023041507,계획,5000,2487,12435000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,5000,완료,20000,태안,N,
500F21041501,2007600,PEMA023058600,계획,19000,2488,47272000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,19000,완료,20000,태안,N,
500F21041501,2007700,PEMA023058600,계획,4000,2489,9956000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000,완료,20000,태안,N,
500F21041511,2007800,PEMA023058600,계획,15000,2490,37350000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000,완료,20000,태안,N,
580F21041313,2001102,PEMA073050413,계획,20000,2491,49820000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
580F21041430,2001200,PEMA013118900,계획,15000,2492,37380000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,15000,완료,20000,태안,N,
580F21041439,2001300,PEMA033101400,계획,20000,2493,49860000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
AE21041522,2001400,SSA013069401,계획,10000,2494,24940000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
AE21041534,2001500,SSA013035307,계획,2000,2495,4990000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,2000,완료,20000,태안,N,
AE21041551,2001600,SSA013035303,계획,3000,2496,7488000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
CSA521041519,2001700,PEMA013070800,계획,10000,2497,24970000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
CSA521041532,2001800,PEMA033035307,계획,8000,2498,19984000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
CSA521041533,2002000,PEMA043099300,계획,10000,2499,24990000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
CSA521041547,2002100,PEMA013048700,계획,10000,2500,25000000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
CSA521041550,2002200,PEMA033035303,계획,11000,2501,27511000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,11000,완료,20000,태안,N,
CSA521041554,2002300,PEMA013085300,계획,10000,2502,25020000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041449,2002400,PEMA013010900,계획,10000,2503,25030000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1021041509,2002500,PEMA063041501,계획,15000,2504,37560000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,15000,완료,20000,태안,N,
HR1021041513,2002600,PEMA013050400,계획,7000,2505,17535000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
HR1021041514,2002700,PEMA013103400,계획,5000,2506,12530000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
HR1021041523,2002800,PEMA033041000,계획,10000,2507,25070000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041525,2002900,PEMA033090900,계획,10000,2508,25080000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041527,2003000,PEMA013035304,계획,6000,2509,15054000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
HR1021041528,2003100,PEMA013064802,계획,8000,2510,20080000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
HR1021041529,2003200,PEMA023126100,계획,4000,2511,10044000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,4000,완료,20000,태안,N,
HR1021041531,2003300,PEMA033046500,계획,10000,2512,25120000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041544,2003400,PEMA013119900,계획,10000,2513,25130000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041548,2003500,PEMA033043500,계획,10000,2514,25140000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041549,2003600,PEMA043041502,계획,7000,2515,17605000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
HR1521041412,2003700,PEMA013120100,계획,10000,2516,25160000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
HR1521041518,2003800,PEMA053031200,계획,10000,2517,25170000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1521041520,2003900,PEMA033002600,계획,5000,2518,12590000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
HR1521041538,2004000,PEMA313001100,계획,10000,2519,25190000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1521041539,2004100,PEMA313001100,계획,1540,2520,3880800,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,1540,완료,20000,태안,N,
HR1521041541,2004104,PEMA013051100,계획,10000,2521,25210000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1521041542,2004200,PEMA023125100,계획,10000,2522,25220000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1521041543,2004300,PEMA133057600,계획,10000,2523,25230000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1521041545,2004400,PEMA403022500,계획,10000,2524,25240000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
PCR321041510,2004500,PEMA013123501,계획,6000,2525,15150000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
SN4021041552,2004600,TSN4012026905,계획,5000,2526,12630000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
SR2021041524,2004700,PEMA033082100,계획,8000,2527,20216000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
SR2021041537,2004800,PEMA043062000,계획,6000,2528,15168000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,6000,완료,20000,태안,N,
SR2021041546,2004901,PEMA033072700,계획,10000,2529,25290000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
SR3F21041517,2005000,PEMA023106100,계획,10000,2530,25300000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
SR3F21041521,2005100,PEMA043069401,계획,5000,2531,12655000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
SR3F21041526,2005200,PEMA043070800,계획,3000,2532,7596000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
SR3F21041540,2005300,PEMA263001100,계획,3000,2533,7599000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,3000,완료,20000,태안,N,
SR3F21041557,2005400,PEMA033085300,계획,5000,2534,12670000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,5000,완료,20000,태안,N,
SRE121041431,2005500,PEMA023118900,계획,3000,2535,7605000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,3000,완료,20000,태안,N,
CSA421041623,2005600,PEMA013109400,계획,5000,2536,12680000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,5000,완료,20000,태안,N,
CSA521041530,2005700,PEMA033035309,계획,7000,2537,17759000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
CSA521041622,2005800,PEMA023133200,계획,10000,2538,25380000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
CSA521041625,2005900,PEMA033038100,계획,8000,2539,20312000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,8000,완료,20000,태안,N,
CSA521041626,2006000,PEMA013105100,계획,14000,2540,35560000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,14000,완료,20000,태안,N,
CSA521041627,2006100,PEMA023052200,계획,10000,2541,25410000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
HR1021041535,2006200,PEMA033041500,계획,10000,2542,25420000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041536,2006300,PEMA033041500,계획,10000,2543,25430000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,10000,완료,20000,태안,N,
HR1021041553,2006400,PEMA013089220,계획,8000,2544,20352000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,8000,완료,20000,태안,N,
HR1021041555,2006500,PEMA013117801,계획,7000,2545,17815000,2021-04-15,2021-04-15,2021-04-18,2021-04-18,Y,Y,7000,완료,20000,태안,N,
HR1021041610,2006600,PEMA013058608,계획,10000,2546,25460000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
HR1021041612,2006606,PEMA013046900,계획,10000,2547,25470000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
HR1021041614,2006609,PEMA623022500,계획,10000,2548,25480000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
HR1021041618,2006612,PEMA043101200,계획,10000,2549,25490000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
HR1021041628,2006700,PEMA023105100,계획,10000,2550,25500000,2021-04-16,2021-04-16,2021-04-19,2021-04-19,Y,Y,10000,완료,20000,태안,N,
